Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
11/12/2018,2018YY252120,122296,ON#2433,343,165,4
18/10/2017,2017XX270943,131236,ON#2414,227,149,3
18/10/2017,2017XX270943,131236,ON#2377,470,106,4
24/12/2017,2017XX269081,128701,ON#2358,276,169,3
18/05/2018,2018XX230602,122851,ON#2408,367,193,4
28/11/2018,2018XX221586,128671,ON#2392,360,181,4
28/11/2018,2018XX221586,128671,ON#2359,221,111,3
09/08/2017,2017XX266687,123331,ON#2435,312,148,3
09/08/2017,2017XX266687,123331,ON#2415,263,128,3
10/09/2016,2016XX266666,130996,ON#2360,449,162,3
10/12/2017,2017YY273057,123946,ON#2430,258,108,4
10/12/2017,2017YY273057,123946,ON#2367,352,202,3
14/12/2017,2017YY273316,127906,ON#2387,348,188,3
15/12/2015,2015XX262767,122926,ON#2387,322,133,3
18/12/2015,2015XX251875,132316,ON#2395,409,205,4
18/12/2015,2015XX251875,132316,ON#2354,459,199,4
18/12/2015,2015XX251875,132316,ON#2371,361,210,4
05/04/2017,2017XX233731,130456,ON#2411,308,157,4
12/11/2015,2015YY237784,126676,ON#2374,439,111,3
12/11/2015,2015YY237784,126676,ON#2361,313,135,3
23/06/2015,2015XX255053,125296,ON#2449,349,152,4
23/06/2015,2015XX255053,125296,ON#2428,204,199,4
16/08/2015,2015XX227193,132886,ON#2388,421,157,4
16/08/2015,2015XX227193,132886,ON#2430,396,116,4
28/12/2016,2016XX266358,127561,ON#2415,391,191,3
10/03/2016,2016XX257251,131326,ON#2449,372,185,4
09/06/2018,2018XX245078,130156,ON#2354,462,200,3
03/12/2018,2018XX227571,127336,ON#2445,365,140,4
03/12/2018,2018XX227571,127336,ON#2435,232,136,3
06/05/2015,2015XX214201,125806,ON#2399,391,193,3
06/05/2015,2015XX214201,125806,ON#2450,337,191,4
06/05/2015,2015XX214201,125806,ON#2407,261,173,3
06/05/2015,2015XX214201,125806,ON#2438,211,193,3
06/05/2015,2015XX214201,125806,ON#2355,435,107,4
18/10/2015,2015YY228383,127576,ON#2402,372,142,4
18/10/2015,2015YY228383,127576,ON#2359,345,152,4
30/10/2015,2015XX270691,128896,ON#2389,296,164,3
13/10/2015,2015XX214915,121996,ON#2422,234,109,4
21/03/2018,2018XX261738,127246,ON#2358,433,146,4
21/03/2018,2018XX261738,127246,ON#2433,231,101,3
14/12/2016,2016XX268983,130696,ON#2408,339,133,3
14/12/2016,2016XX268983,130696,ON#2435,382,210,4
14/12/2016,2016XX268983,130696,ON#2384,404,153,3
14/12/2016,2016XX268983,130696,ON#2350,228,193,4
30/11/2017,2017XX278503,126406,ON#2445,361,151,4
27/12/2015,2015XX217477,123706,ON#2443,447,169,4
27/12/2015,2015XX217477,123706,ON#2376,275,149,3
16/09/2015,2015XX249236,127621,ON#2398,463,211,4
02/11/2018,2018XX224631,123766,ON#2408,418,131,4
24/06/2016,2016YY221782,124981,ON#2436,434,128,4
24/06/2016,2016YY221782,124981,ON#2389,427,138,4
17/12/2018,2018XX247521,129346,ON#2444,475,154,4
19/12/2015,2015YY271139,123061,ON#2448,479,181,3
19/12/2015,2015YY271139,123061,ON#2425,406,116,3
19/12/2015,2015YY271139,123061,ON#2433,237,116,3
19/12/2015,2015YY271139,123061,ON#2421,384,193,3
19/12/2015,2015YY271139,123061,ON#2438,325,202,4
30/12/2015,2015XX215951,131731,ON#2397,355,188,4
30/12/2015,2015XX215951,131731,ON#2417,482,161,3
30/12/2015,2015XX215951,131731,ON#2375,254,210,4
30/12/2015,2015XX215951,131731,ON#2350,370,158,3
30/12/2015,2015XX215951,131731,ON#2428,225,171,4
06/12/2016,2016XX255599,125746,ON#2410,467,101,4
18/10/2017,2017XX222629,128326,ON#2402,289,141,3
21/04/2017,2017XX273960,121141,ON#2352,409,128,4
28/10/2015,2015YY244343,132211,ON#2446,392,201,3
28/10/2015,2015YY244343,132211,ON#2403,485,131,3
25/12/2018,2018XX281191,126136,ON#2443,218,154,3
25/12/2018,2018XX281191,126136,ON#2440,243,137,4
11/12/2018,2018XX272952,124861,ON#2425,240,114,3
12/10/2016,2016XX276270,131836,ON#2368,396,164,3
12/10/2016,2016XX276270,131836,ON#2375,361,128,3
21/12/2015,2015XX245764,132616,ON#2366,368,104,3
21/12/2015,2015XX245764,132616,ON#2366,445,137,4
21/12/2015,2015XX245764,132616,ON#2444,390,111,3
24/08/2016,2016XX232023,132661,ON#2424,452,121,3
24/08/2016,2016XX232023,132661,ON#2425,432,162,4
12/12/2015,2015XX276522,127381,ON#2394,314,161,3
12/12/2015,2015XX276522,127381,ON#2356,267,129,4
12/12/2015,2015XX276522,127381,ON#2428,214,178,4
12/12/2015,2015XX276522,127381,ON#2356,387,204,4
12/12/2015,2015XX276522,127381,ON#2386,414,168,3
12/12/2015,2015XX276522,127381,ON#2384,467,115,4
12/12/2015,2015XX276522,127381,ON#2425,344,105,3
15/12/2018,2018XX233808,125566,ON#2408,342,134,4
15/12/2018,2018XX233808,125566,ON#2389,267,135,3
15/12/2018,2018XX233808,125566,ON#2439,253,185,4
22/09/2018,2018YY220466,129991,ON#2368,482,109,3
22/09/2018,2018YY220466,129991,ON#2418,351,200,3
22/09/2018,2018YY220466,129991,ON#2392,214,143,3
22/09/2018,2018YY220466,129991,ON#2419,414,169,4
22/09/2018,2018YY220466,129991,ON#2398,380,189,4
22/09/2018,2018YY220466,129991,ON#2412,326,184,4
22/09/2018,2018YY220466,129991,ON#2414,292,136,3
28/09/2017,2017XX257195,132166,ON#2412,243,153,4
28/09/2017,2017XX257195,132166,ON#2353,469,183,3
28/09/2017,2017XX257195,132166,ON#2431,265,137,4
28/09/2017,2017XX257195,132166,ON#2355,266,197,3
28/09/2017,2017XX257195,132166,ON#2365,272,148,3
28/09/2017,2017XX257195,132166,ON#2365,276,180,4
14/09/2016,2016XX223227,129826,ON#2445,319,109,4
06/12/2018,2018XX265945,121306,ON#2368,241,213,4
18/09/2017,2017YY268521,129631,ON#2372,404,201,3
27/12/2017,2017XX258749,121621,ON#2393,347,147,4
24/10/2015,2015YY245946,122761,ON#2403,251,196,4
24/10/2015,2015YY245946,122761,ON#2415,419,169,3
20/08/2015,2015YY261647,123421,ON#2419,443,181,4
20/08/2015,2015YY261647,123421,ON#2436,490,177,4
20/08/2015,2015YY261647,123421,ON#2349,380,116,3
20/08/2015,2015YY261647,123421,ON#2349,442,103,3
08/10/2018,2018XX211548,129706,ON#2383,298,216,4
07/06/2017,2017XX250447,121981,ON#2382,224,185,3
07/06/2017,2017XX250447,121981,ON#2370,452,141,3
05/07/2016,2016YY253233,132646,ON#2352,236,166,3
05/07/2016,2016YY253233,132646,ON#2391,304,203,3
14/12/2016,2016XX251175,124351,ON#2356,366,198,4
14/12/2016,2016XX251175,124351,ON#2394,364,210,3
17/08/2017,2017XX241263,128536,ON#2416,332,207,3
31/2/2015,2015XX226374,128161,ON#2389,210,219,4
10/08/2015,2015XX276592,122761,ON#2445,235,109,4
10/08/2015,2015XX276592,122761,ON#2397,364,164,4
22/12/2016,2016XX226724,129511,ON#2373,416,181,3
22/12/2016,2016XX226724,129511,ON#2440,362,172,4
26/04/2017,2017XX246100,132391,ON#2436,289,211,4
24/10/2018,2018XX234991,122866,ON#2446,316,151,4
24/10/2018,2018XX234991,122866,ON#2377,432,207,3
05/12/2016,2016XX272931,131446,ON#2394,414,142,3
05/12/2016,2016XX272931,131446,ON#2404,470,149,3
05/12/2016,2016XX272931,131446,ON#2401,297,174,4
05/12/2016,2016XX272931,131446,ON#2420,235,119,4
02/12/2017,2017XX211884,123601,ON#2410,323,145,3
18/04/2018,2018XX254080,130291,ON#2393,203,187,4
18/04/2018,2018XX254080,130291,ON#2424,203,159,3
24/12/2018,2018XX214369,132106,ON#2372,442,103,3
28/09/2018,2018YY273421,131731,ON#2367,478,114,4
05/12/2016,2016XX241872,128476,ON#2407,389,217,3
05/12/2016,2016XX241872,128476,ON#2351,451,189,4
05/12/2016,2016XX241872,128476,ON#2402,389,119,3
08/11/2018,2018XX259617,124351,ON#2356,426,164,4
08/11/2018,2018XX259617,124351,ON#2365,256,111,4
08/11/2018,2018XX259617,124351,ON#2409,214,170,4
08/11/2018,2018XX259617,124351,ON#2376,425,125,3
08/11/2018,2018XX259617,124351,ON#2411,281,177,4
26/04/2018,2018XX212290,124771,ON#2390,201,129,4
10/09/2015,2015XX277684,128761,ON#2353,241,143,4
10/09/2015,2015XX277684,128761,ON#2384,426,117,3
23/12/2015,2015XX216553,125296,ON#2403,233,101,3
11/07/2018,2018YY242796,123001,ON#2411,471,165,4
02/08/2018,2018YY259575,127396,ON#2392,251,149,4
02/08/2018,2018YY259575,127396,ON#2447,282,156,3
02/08/2018,2018YY259575,127396,ON#2426,342,140,4
22/12/2015,2015XX213487,124186,ON#2439,440,190,3
22/12/2015,2015XX213487,124186,ON#2409,284,216,4
22/12/2015,2015XX213487,124186,ON#2448,359,154,3
22/12/2015,2015XX213487,124186,ON#2405,309,197,3
05/06/2016,2016XX240913,127891,ON#2393,208,195,4
29/06/2018,2018XX279952,126061,ON#2401,369,120,3
18/11/2016,2016XX263740,123301,ON#2430,253,119,3
24/05/2015,2015YY261332,127906,ON#2423,244,125,3
24/05/2015,2015YY261332,127906,ON#2370,251,170,4
24/05/2015,2015YY261332,127906,ON#2395,266,185,3
24/05/2015,2015YY261332,127906,ON#2415,488,191,3
30/05/2018,2018YY262060,126601,ON#2403,269,102,3
21/10/2017,2017XX211457,125806,ON#2411,265,159,4
21/10/2017,2017XX211457,125806,ON#2421,291,208,3
21/10/2017,2017XX211457,125806,ON#2419,308,107,4
21/10/2017,2017XX211457,125806,ON#2385,355,171,4
21/10/2017,2017XX211457,125806,ON#2387,226,203,3
03/10/2017,2017XX227753,131701,ON#2392,274,100,3
03/10/2017,2017XX227753,131701,ON#2430,434,197,4
28/05/2016,2016XX263054,132586,ON#2355,289,151,4
28/05/2016,2016XX263054,132586,ON#2397,242,192,3
07/10/2016,2016XX262004,123541,ON#2361,351,129,3
28/06/2017,2017XX246016,123676,ON#2385,338,154,4
28/06/2017,2017XX246016,123676,ON#2410,419,203,3
28/06/2017,2017XX246016,123676,ON#2352,334,159,4
28/06/2017,2017XX246016,123676,ON#2377,345,205,4
28/06/2017,2017XX246016,123676,ON#2370,355,193,4
25/10/2016,2016XX264594,124366,ON#2409,207,179,4
25/10/2016,2016XX264594,124366,ON#2375,362,145,4
04/08/2018,2018YY222237,131146,ON#2357,354,191,3
04/08/2018,2018YY222237,131146,ON#2405,408,170,3
04/08/2018,2018YY222237,131146,ON#2372,418,130,4
09/12/2018,2018XX259477,128296,ON#2396,304,134,3
09/12/2018,2018XX259477,128296,ON#2391,275,219,3
09/12/2018,2018XX259477,128296,ON#2386,295,218,4
06/12/2018,2018XX242425,121276,ON#2377,397,151,3
06/12/2018,2018XX242425,121276,ON#2430,224,182,3
28/10/2016,2016YY211744,129631,ON#2355,344,118,3
28/10/2016,2016YY211744,129631,ON#2419,270,125,3
30/11/2018,2018XX263796,131056,ON#2416,400,169,3
30/11/2018,2018XX263796,131056,ON#2381,334,197,4
30/11/2018,2018XX263796,131056,ON#2429,313,216,4
29/12/2016,2016XX255312,130306,ON#2367,269,205,4
12/04/2015,2015XX269550,127636,ON#2362,279,155,3
20/12/2018,2018XX280071,127261,ON#2389,226,180,3
20/12/2018,2018XX280071,127261,ON#2389,254,147,4
29/08/2017,2017XX227557,126256,ON#2417,473,174,3
13/07/2016,2016XX242992,127921,ON#2362,344,171,3
07/09/2017,2017XX270082,121801,ON#2366,208,211,4
12/07/2018,2018XX213767,127816,ON#2382,435,108,4
08/11/2017,2017XX273827,132361,ON#2385,294,113,4
09/10/2015,2015XX279805,124501,ON#2428,458,120,3
09/10/2015,2015XX279805,124501,ON#2350,232,149,3
09/10/2015,2015XX279805,124501,ON#2399,287,121,4
17/04/2015,2015XX268822,127816,ON#2446,484,114,4
02/04/2016,2016XX264538,131641,ON#2363,368,114,4
10/08/2016,2016XX264839,124981,ON#2377,453,134,4
21/03/2017,2017XX277698,121321,ON#2368,284,161,4
17/10/2018,2018XX247661,121201,ON#2370,436,119,4
17/10/2018,2018XX247661,121201,ON#2431,462,202,3
17/10/2018,2018XX247661,121201,ON#2421,227,176,3
17/10/2018,2018XX247661,121201,ON#2439,280,144,4
17/10/2018,2018XX247661,121201,ON#2394,410,186,3
06/12/2018,2018XX225471,124936,ON#2416,241,209,4
21/03/2016,2016XX263824,127636,ON#2393,338,200,4
26/12/2017,2017XX276683,125986,ON#2421,244,170,3
04/12/2018,2018XX239912,129481,ON#2399,360,145,3
11/10/2016,2016YY258455,124876,ON#2363,475,128,3
11/10/2016,2016YY258455,124876,ON#2372,224,104,3
11/10/2016,2016YY258455,124876,ON#2444,358,200,4
15/12/2017,2017XX257356,128956,ON#2351,253,198,4
07/05/2016,2016XX212101,128566,ON#2360,230,132,3
02/12/2017,2017YY261248,123001,ON#2401,292,179,4
13/12/2018,2018XX233857,132076,ON#2410,277,207,3
13/12/2018,2018XX233857,132076,ON#2366,477,176,3
04/04/2018,2018XX223028,125026,ON#2400,413,129,4
04/04/2018,2018XX223028,125026,ON#2382,376,181,4
28/12/2017,2017XX256124,130741,ON#2420,232,187,3
28/12/2017,2017XX256124,130741,ON#2361,465,126,4
31/9/2015,2015XX254598,131611,ON#2383,302,187,4
09/12/2017,2017XX242502,131731,ON#2357,354,199,3
09/12/2017,2017XX242502,131731,ON#2419,380,218,3
09/12/2017,2017XX242502,131731,ON#2365,480,203,4
08/05/2015,2015XX235236,130126,ON#2360,409,128,4
28/09/2015,2015XX235901,123721,ON#2374,277,218,3
28/09/2015,2015XX235901,123721,ON#2398,390,131,4
28/09/2015,2015XX235901,123721,ON#2377,213,218,4
22/11/2017,2017XX262382,129406,ON#2406,476,217,4
30/12/2017,2017YY245974,124321,ON#2404,301,219,4
06/10/2018,2018XX231918,128986,ON#2350,202,218,3
03/08/2016,2016XX268535,130711,ON#2366,350,117,3
03/08/2016,2016XX268535,130711,ON#2422,483,186,3
03/08/2016,2016XX268535,130711,ON#2404,312,210,4
03/08/2016,2016XX268535,130711,ON#2436,296,110,3
03/08/2016,2016XX268535,130711,ON#2417,339,156,3
25/10/2018,2018XX253247,127351,ON#2448,298,177,4
25/10/2018,2018XX253247,127351,ON#2443,242,172,4
25/10/2018,2018XX253247,127351,ON#2355,437,137,4
09/09/2017,2017XX218541,123166,ON#2415,444,180,4
09/09/2017,2017XX218541,123166,ON#2378,328,161,3
09/09/2017,2017XX218541,123166,ON#2432,348,188,3
29/10/2017,2017XX219829,126841,ON#2383,486,187,4
29/10/2017,2017XX219829,126841,ON#2379,362,101,4
29/10/2017,2017XX219829,126841,ON#2396,259,133,3
11/05/2018,2018XX236328,131041,ON#2376,420,138,3
11/05/2018,2018XX236328,131041,ON#2419,408,210,4
19/12/2017,2017XX262158,127231,ON#2406,307,145,4
21/07/2015,2015XX278076,131131,ON#2423,356,146,4
21/07/2015,2015XX278076,131131,ON#2421,361,220,3
21/07/2015,2015XX278076,131131,ON#2424,361,119,4
21/07/2015,2015XX278076,131131,ON#2447,420,206,4
21/07/2015,2015XX278076,131131,ON#2408,343,214,4
21/07/2015,2015XX278076,131131,ON#2404,340,171,3
21/07/2015,2015XX278076,131131,ON#2386,210,165,4
05/10/2018,2018XX251539,126046,ON#2362,208,142,3
05/10/2018,2018XX251539,126046,ON#2416,487,185,3
05/10/2018,2018XX251539,126046,ON#2353,251,175,4
21/12/2017,2017XX279749,131911,ON#2382,221,132,4
10/09/2017,2017YY224862,126031,ON#2353,270,127,4
10/09/2017,2017YY224862,126031,ON#2369,305,141,4
10/09/2017,2017YY224862,126031,ON#2362,315,163,3
23/07/2016,2016XX236188,128986,ON#2356,339,191,3
11/05/2016,2016XX279980,124066,ON#2356,205,200,3
22/12/2017,2017XX225695,124456,ON#2429,450,207,4
22/12/2017,2017XX225695,124456,ON#2444,450,135,4
06/10/2017,2017XX248886,128506,ON#2418,384,119,3
25/12/2017,2017XX243944,125626,ON#2366,478,171,4
11/12/2018,2018XX260135,131776,ON#2358,402,147,4
11/12/2018,2018XX260135,131776,ON#2421,221,110,3
11/12/2018,2018XX260135,131776,ON#2439,265,144,4
25/07/2017,2017XX241893,122431,ON#2399,291,119,4
18/10/2016,2016XX252358,124516,ON#2435,440,128,4
20/06/2017,2017YY264048,130966,ON#2404,286,118,3
28/06/2017,2017XX266778,124876,ON#2382,485,195,4
19/05/2015,2015XX222062,126946,ON#2440,322,173,3
19/05/2015,2015XX222062,126946,ON#2444,306,146,3
19/05/2015,2015XX222062,126946,ON#2419,447,132,4
19/05/2015,2015XX222062,126946,ON#2367,381,162,3
18/07/2017,2017XX257055,125491,ON#2370,253,178,4
10/06/2015,2015XX269984,131401,ON#2378,287,143,3
10/06/2015,2015XX269984,131401,ON#2379,404,122,3
10/06/2015,2015XX269984,131401,ON#2355,425,103,3
10/06/2015,2015XX269984,131401,ON#2440,204,163,4
19/10/2017,2017XX268724,131476,ON#2421,203,156,4
19/10/2017,2017XX268724,131476,ON#2392,427,201,4
19/10/2017,2017XX268724,131476,ON#2435,366,127,4
24/12/2018,2018XX232429,129031,ON#2400,403,152,3
24/12/2018,2018XX232429,129031,ON#2419,333,181,3
30/11/2018,2018XX266505,130921,ON#2450,306,194,4
30/11/2018,2018XX266505,130921,ON#2430,415,108,3
30/11/2018,2018XX266505,130921,ON#2383,285,177,4
30/11/2018,2018XX266505,130921,ON#2414,219,179,4
29/04/2017,2017XX263768,128431,ON#2385,377,100,3
29/04/2017,2017XX263768,128431,ON#2372,444,101,3
29/04/2017,2017XX263768,128431,ON#2408,269,142,4
24/12/2018,2018XX219045,125386,ON#2375,232,158,3
24/04/2015,2015XX232051,129976,ON#2353,250,180,4
24/04/2015,2015XX232051,129976,ON#2418,204,187,4
02/12/2018,2018XX229755,123661,ON#2396,299,131,4
02/12/2018,2018XX229755,123661,ON#2363,472,170,3
08/12/2018,2018XX263950,132616,ON#2372,213,111,3
08/12/2018,2018XX263950,132616,ON#2381,351,188,4
05/10/2018,2018XX220970,128461,ON#2391,284,201,3
05/10/2018,2018XX220970,128461,ON#2384,302,129,3
05/10/2018,2018XX220970,128461,ON#2388,234,108,4
05/10/2018,2018XX220970,128461,ON#2428,436,135,3
04/08/2017,2017XX241242,125866,ON#2349,270,148,3
04/08/2017,2017XX241242,125866,ON#2429,467,191,4
08/10/2018,2018XX215090,130771,ON#2399,253,123,4
10/10/2017,2017XX248389,124021,ON#2373,230,109,4
04/08/2018,2018XX279322,126751,ON#2385,276,215,3
04/08/2018,2018XX279322,126751,ON#2396,376,168,4
04/08/2018,2018XX279322,126751,ON#2356,227,156,4
04/08/2018,2018XX279322,126751,ON#2425,242,137,3
29/07/2018,2018YY237294,125446,ON#2408,336,154,3
08/09/2018,2018XX228236,127066,ON#2412,446,195,3
08/09/2018,2018XX228236,127066,ON#2349,379,113,4
20/04/2016,2016XX254745,123961,ON#2425,433,141,4
08/07/2017,2017XX214376,125401,ON#2364,276,159,4
08/07/2017,2017XX214376,125401,ON#2401,262,170,3
26/08/2017,2017XX215370,128926,ON#2387,459,103,3
26/08/2017,2017XX215370,128926,ON#2431,455,185,3
26/08/2017,2017XX215370,128926,ON#2442,289,184,4
02/11/2018,2018XX229020,124201,ON#2396,270,215,4
11/12/2016,2016XX232863,127606,ON#2416,382,100,3
11/12/2016,2016XX232863,127606,ON#2364,288,209,4
11/12/2016,2016XX232863,127606,ON#2394,283,161,3
11/12/2016,2016XX232863,127606,ON#2432,447,180,3
04/10/2018,2018XX273036,121411,ON#2448,359,133,4
25/10/2018,2018XX233052,129226,ON#2441,481,193,3
20/12/2018,2018XX269942,121561,ON#2416,205,144,3
25/12/2018,2018XX257748,125401,ON#2406,381,197,3
25/12/2018,2018XX257748,125401,ON#2358,313,148,3
14/12/2015,2015XX265399,130396,ON#2385,375,218,4
06/12/2017,2017XX219647,126271,ON#2387,462,191,3
12/10/2017,2017XX275367,129676,ON#2421,389,160,3
12/10/2017,2017XX275367,129676,ON#2380,232,163,3
10/12/2018,2018XX259225,127336,ON#2366,387,146,4
10/10/2015,2015XX214082,128251,ON#2430,428,141,4
10/10/2015,2015XX214082,128251,ON#2372,480,105,4
10/10/2015,2015XX214082,128251,ON#2352,294,124,4
10/10/2015,2015XX214082,128251,ON#2373,461,140,3
27/07/2018,2018XX249523,129811,ON#2419,480,185,3
18/12/2015,2015XX271048,130441,ON#2426,416,104,3
18/12/2015,2015XX271048,130441,ON#2444,247,199,4
22/09/2018,2018XX224169,132661,ON#2401,434,117,4
22/09/2018,2018XX224169,132661,ON#2428,279,122,4
22/09/2018,2018XX224169,132661,ON#2361,322,175,4
13/04/2017,2017XX230896,123706,ON#2413,335,145,3
24/10/2015,2015XX274772,131641,ON#2386,384,129,3
28/05/2015,2015XX251441,125641,ON#2410,396,162,3
28/05/2015,2015XX251441,125641,ON#2414,313,103,3
28/05/2015,2015XX251441,125641,ON#2373,218,126,4
29/12/2017,2017YY242887,129646,ON#2400,276,217,4
04/12/2016,2016XX221306,121366,ON#2378,223,210,3
04/12/2016,2016XX221306,121366,ON#2409,268,103,3
20/12/2018,2018XX223742,131881,ON#2403,262,173,4
20/12/2018,2018XX223742,131881,ON#2352,298,127,4
06/10/2017,2017XX265749,126451,ON#2444,406,220,4
05/10/2018,2018XX253142,130396,ON#2429,320,165,4
05/10/2018,2018XX253142,130396,ON#2400,213,141,4
05/10/2018,2018XX253142,130396,ON#2392,366,211,4
23/10/2017,2017XX220956,131086,ON#2380,473,181,3
23/10/2017,2017XX220956,131086,ON#2430,384,159,3
15/10/2015,2015XX270397,126886,ON#2393,267,220,3
15/10/2015,2015XX270397,126886,ON#2442,356,141,4
20/06/2018,2018XX224743,122236,ON#2400,209,199,4
20/06/2018,2018XX224743,122236,ON#2376,230,174,3
20/06/2018,2018XX224743,122236,ON#2430,209,172,4
20/06/2018,2018XX224743,122236,ON#2385,209,156,3
10/09/2015,2015XX280939,127096,ON#2418,391,166,3
27/12/2018,2018XX267170,123721,ON#2402,336,213,4
27/12/2018,2018XX267170,123721,ON#2414,387,218,3
04/06/2018,2018XX243391,124081,ON#2369,383,219,3
04/06/2018,2018XX243391,124081,ON#2446,430,175,3
11/12/2017,2017XX256390,130066,ON#2410,255,217,3
11/12/2017,2017XX256390,130066,ON#2359,462,208,3
11/12/2017,2017XX256390,130066,ON#2373,391,124,3
11/12/2017,2017XX256390,130066,ON#2377,240,204,4
11/12/2017,2017XX256390,130066,ON#2386,304,203,4
11/12/2017,2017XX256390,130066,ON#2410,281,143,3
11/12/2017,2017XX256390,130066,ON#2422,414,176,3
11/12/2017,2017XX256390,130066,ON#2426,219,163,4
11/12/2017,2017XX256390,130066,ON#2411,242,107,4
21/12/2015,2015XX267807,128956,ON#2447,290,207,3
21/12/2015,2015XX267807,128956,ON#2369,288,201,3
21/12/2015,2015XX267807,128956,ON#2398,440,189,4
21/12/2015,2015XX267807,128956,ON#2370,250,180,3
26/08/2015,2015XX257741,132826,ON#2439,236,106,3
26/08/2015,2015XX257741,132826,ON#2349,403,202,4
23/12/2016,2016XX279672,128386,ON#2438,248,158,4
23/12/2016,2016XX279672,128386,ON#2351,317,166,3
10/12/2018,2018XX221173,124321,ON#2391,219,168,3
10/12/2018,2018XX221173,124321,ON#2404,250,170,3
10/12/2018,2018XX221173,124321,ON#2369,417,117,4
10/12/2018,2018XX221173,124321,ON#2386,235,142,4
31/9/2018,2018XX244217,122056,ON#2447,425,196,3
25/05/2018,2018XX279315,123451,ON#2377,246,102,4
09/10/2018,2018XX269249,124666,ON#2449,462,156,3
13/04/2016,2016XX239296,124861,ON#2441,449,164,4
13/04/2016,2016XX239296,124861,ON#2445,477,207,3
13/04/2016,2016XX239296,124861,ON#2403,324,140,4
19/08/2017,2017XX272889,126571,ON#2386,413,107,4
14/07/2017,2017XX266218,131161,ON#2427,333,164,3
04/08/2018,2018YY240990,125401,ON#2379,394,118,3
04/08/2018,2018YY240990,125401,ON#2354,398,173,3
09/12/2015,2015XX240577,132361,ON#2395,437,202,3
09/12/2015,2015XX240577,132361,ON#2351,417,107,3
09/12/2015,2015XX240577,132361,ON#2422,459,151,3
